# tau eta eta_joint W_out W_out_joint power power_joint
1.134999999999997655e+01 6.848013026672681303e-01 6.848741642680677977e-01 2.993351465123612609e-01 2.993669952221483799e-01 8.797506142905557255e-03 8.798442181400403447e-03
1.139999999999997726e+01 6.848007139120000364e-01 6.847871678587679201e-01 2.993350254223672291e-01 2.993291042717226569e-01 8.778153238192596200e-03 8.777979597411229851e-03
1.144999999999997797e+01 6.848015897025399035e-01 6.848990637186559427e-01 2.993355493541119960e-01 2.993781564955096952e-01 8.758904150815281786e-03 8.760150885018580524e-03
1.149999999999997691e+01 6.848014391589507532e-01 6.847370379563363363e-01 2.993356179126793748e-01 2.993074673091955518e-01 8.739726070443201364e-03 8.738904155013016775e-03
1.154999999999997584e+01 6.848018064737445565e-01 6.849266215972363847e-01 2.993358957438105872e-01 2.993904540794335434e-01 8.720637894939866838e-03 8.722227358468576802e-03
1.159999999999997655e+01 6.848020178344477182e-01 6.846982113728160568e-01 2.993360785176093497e-01 2.992907033312921516e-01 8.701630189465396625e-03 8.700311143351525597e-03
1.164999999999997726e+01 6.848020762449121834e-01 6.849383675225275692e-01 2.993361618107903688e-01 2.993957365541284332e-01 8.682702300530548839e-03 8.684430356900035494e-03
1.169999999999997620e+01 6.848022325461695647e-01 6.846973774647541200e-01 2.993362554175457158e-01 2.992904218528452676e-01 8.663856886180782563e-03 8.662530299648208906e-03
1.174999999999997513e+01 6.848024405900797751e-01 6.849266851165174419e-01 2.993363410268200520e-01 2.993906499774487973e-01 8.645092881641020660e-03 8.646661371189865233e-03
1.179999999999997584e+01 6.848021315357879502e-01 6.847317225487389303e-01 2.993361754361734128e-01 2.993053987257500159e-01 8.626402750322009413e-03 8.625515813422201389e-03
1.184999999999997655e+01 6.848027923242907544e-01 6.849036416845715181e-01 2.993364184709221831e-01 2.993805010690802071e-01 8.607804988380230241e-03 8.609072640376146807e-03
1.189999999999997549e+01 6.848019793216088003e-01 6.847736429038252526e-01 2.993360118144924309e-01 2.993236255911102539e-01 8.589268631692761197e-03 8.588913216387676977e-03
1.194999999999997442e+01 6.848030079596733044e-01 6.848852646072324246e-01 2.993364158890943205e-01 2.993723713533332775e-01 8.570835100618314634e-03 8.571864605678844104e-03
1.199999999999997513e+01 6.848020083642181177e-01 6.847989155937788119e-01 2.993359485312719892e-01 2.993345966407083836e-01 8.552455672322064814e-03 8.552417046877390516e-03
1.204999999999997584e+01 6.848031166970833805e-01 6.848710514853655340e-01 2.993364246985084076e-01 2.993661198855500638e-01 8.534181744789984952e-03 8.535028364520325442e-03
1.209999999999997478e+01 6.848022336230968898e-01 6.848075528972763504e-01 2.993360559121795994e-01 2.993383810368287490e-01 8.515961761370694633e-03 8.516027910009361934e-03
1.214999999999997371e+01 6.848032906759576877e-01 6.848443047881372925e-01 2.993365606407542012e-01 2.993544884507468584e-01 8.497844162973869700e-03 8.498353114286649745e-03
