# total_time tau_hot tau_cold eta power W_out Q_hot Q_cold W_comp W_exp W_net
1.363500000000000000e+03 4.520000000000000000e+02 9.040000000000000000e+02 -4.896303258129388047e-01 -4.007028981002412431e-05 -5.463584015596789634e-02 1.115858991480059709e-01 -2.109649027641904984e-01 -5.456884819393508224e-01 6.003243220953187187e-01 5.463584015596789634e-02
1.366500000000000000e+03 4.530000000000000000e+02 9.060000000000000000e+02 -4.765971662336317971e-01 -3.919088573228105379e-05 -5.355434535316205835e-02 1.123681573190665611e-01 -2.103780744960100368e-01 -5.461706579832429354e-01 5.997250033364049937e-01 5.355434535316205835e-02
1.369500000000000000e+03 4.540000000000000000e+02 9.080000000000000000e+02 -4.814641168679188454e-01 -3.977762125827272676e-05 -5.447545231320449766e-02 1.131454046203590191e-01 -2.117854886583110940e-01 -5.466496788062867873e-01 6.011251311194912850e-01 5.447545231320449766e-02
1.372500000000000000e+03 4.550000000000000000e+02 9.100000000000000000e+02 -4.546726290756829547e-01 -3.773788503192600902e-05 -5.179524720631845103e-02 1.139176715159091469e-01 -2.095977049917971957e-01 -5.471255650697656181e-01 5.989208122760840691e-01 5.179524720631845103e-02
1.375500000000000000e+03 4.560000000000000000e+02 9.120000000000000000e+02 -4.735586281313579060e-01 -3.948387184837046364e-05 -5.431006572743357630e-02 1.146849883017415916e-01 -2.125886379730845266e-01 -5.475983372912842650e-01 6.019084030187178413e-01 5.431006572743357630e-02
1.378500000000000000e+03 4.570000000000000000e+02 9.140000000000000000e+02 -4.336792460781964120e-01 -3.632001083526620127e-05 -5.006713493641445911e-02 1.154473851104852872e-01 -2.088356573363646107e-01 -5.480680158484266817e-01 5.981351507848411408e-01 5.006713493641445911e-02
1.381500000000000000e+03 4.580000000000000000e+02 9.160000000000000000e+02 -4.658723257115982008e-01 -3.918685722625800248e-05 -5.413664325807543420e-02 1.162048919205154324e-01 -2.133714639867921314e-01 -5.485346209852215438e-01 6.026712642432969780e-01 5.413664325807543420e-02
1.384500000000000000e+03 4.590000000000000000e+02 9.180000000000000000e+02 -4.135913250658846407e-01 -3.493869508709498820e-05 -4.837262334808301034e-02 1.169575385566351128e-01 -2.080946975386685494e-01 -5.489981728132833361e-01 5.973707961613663464e-01 4.837262334808301034e-02
1.387500000000000000e+03 4.600000000000000000e+02 9.200000000000000000e+02 -4.583687122767685640e-01 -3.888464998726022515e-05 -5.395245185732355786e-02 1.177053546899737291e-01 -2.141313814985084663e-01 -5.494586913124905880e-01 6.034111431698141459e-01 5.395245185732355786e-02
1.390500000000000000e+03 4.610000000000000000e+02 9.220000000000000000e+02 -3.943845242633995940e-01 -3.359525637433329515e-05 -4.671420398851044986e-02 1.184483698384452832e-01 -2.073774675918200749e-01 -5.499161963319438851e-01 5.966304003204543349e-01 4.671420398851044986e-02
1.393500000000000000e+03 4.620000000000000000e+02 9.240000000000000000e+02 -4.510116556270797883e-01 -3.857520762335496674e-05 -5.375455182314514690e-02 1.191866133668000871e-01 -2.148655974230851140e-01 -5.503707075907187107e-01 6.041252594138638576e-01 5.375455182314514690e-02
1.396500000000000000e+03 4.630000000000000000e+02 9.260000000000000000e+02 -3.760358899386879727e-01 -3.229091798973962092e-05 -4.509426697267138184e-02 1.199201144870079422e-01 -2.066865071812603594e-01 -5.508222446787720550e-01 5.959165116514434368e-01 4.509426697267138184e-02
1.399500000000000000e+03 4.640000000000000000e+02 9.280000000000000000e+02 -4.437713130593669009e-01 -3.825689301489165620e-05 -5.354052177434087678e-02 1.206489022583087239e-01 -2.155718340910188213e-01 -5.512708270576346381e-01 6.048113488319755149e-01 5.354052177434087678e-02
1.402500000000000000e+03 4.650000000000000000e+02 9.300000000000000000e+02 -3.585234994095985450e-01 -3.102679122794974037e-05 -4.351507469719950727e-02 1.213730055878019243e-01 -2.060242273960053161e-01 -5.517164740614558527e-01 5.952315487586553600e-01 4.351507469719950727e-02
1.405500000000000000e+03 4.660000000000000000e+02 9.320000000000000000e+02 -4.366186414358786960e-01 -3.792802636715614597e-05 -5.330784105903796366e-02 1.220924532304163840e-01 -2.162477131957880605e-01 -5.521592048975931810e-01 6.054670459566311447e-01 5.330784105903796366e-02
1.408500000000000000e+03 4.670000000000000000e+02 9.340000000000000000e+02 -3.418250345222355047e-01 -2.980376329614281637e-05 -4.197860060261715542e-02 1.228072737893235733e-01 -2.053927497774780953e-01 -5.525990386475361227e-01 5.945776392501532781e-01 4.197860060261715542e-02
1.411500000000000000e+03 4.680000000000000000e+02 9.360000000000000000e+02 -4.295283982099398212e-01 -3.758715698608871094e-05 -5.305427208586421806e-02 1.235174957161574577e-01 -2.168911372955527883e-01 -5.530359942676356111e-01 6.060902663534998291e-01 5.305427208586421806e-02
1.414500000000000000e+03 4.690000000000000000e+02 9.380000000000000000e+02 -3.259196788385703147e-01 -2.862267110362209094e-05 -4.048676827607344819e-02 1.242231473114784046e-01 -2.047941448116871177e-01 -5.534700905900260537e-01 5.939568588660995019e-01 4.048676827607344819e-02
1.417500000000000000e+03 4.700000000000000000e+02 9.400000000000000000e+02 -4.224777414688116739e-01 -3.723295790884029410e-05 -5.277771783578111275e-02 1.249242567248416563e-01 -2.175001477207751943e-01 -5.539013463232387302e-01 6.066790641590198430e-01 5.277771783578111275e-02
1.420500000000000000e+03 4.710000000000000000e+02 9.420000000000000000e+02 -3.107875737533750682e-01 -2.748426595704217258e-05 -3.904139979197840393e-02 1.256208519551674230e-01 -2.042303803461124612e-01 -5.543297800530455621e-01 5.933711798450239661e-01 3.904139979197840393e-02
1.423500000000000000e+03 4.720000000000000000e+02 9.440000000000000000e+02 -4.154462946012568714e-01 -3.686424415018866435e-05 -5.247625154779356205e-02 1.263129608561318062e-01 -2.180729542551199662e-01 -5.547554102463767567e-01 6.072316617941703187e-01 5.247625154779356205e-02
1.426500000000000000e+03 4.730000000000000000e+02 9.460000000000000000e+02 -2.964081925598802125e-01 -2.638907928742998551e-05 -3.764402160351887350e-02 1.270006111450986686e-01 -2.037031278497554165e-01 -5.551782552574707763e-01 5.928222768609896498e-01 3.764402160351887350e-02
1.429500000000000000e+03 4.740000000000000000e+02 9.480000000000000000e+02 -4.084167273865200731e-01 -3.648003647649039681e-05 -5.214821214314302456e-02 1.276838303779626038e-01 -2.186080304695412480e-01 -5.555983333127266777e-01 6.077465454558697022e-01 5.214821214314302456e-02
1.432500000000000000e+03 4.750000000000000000e+02 9.500000000000000000e+02 -2.827615027045999319e-01 -2.533753205099181384e-05 -3.629601466304577251e-02 1.283626459609111259e-01 -2.032139121643973811e-01 -5.560156625185854740e-01 5.923116771816312465e-01 3.629601466304577251e-02
1.435500000000000000e+03 4.760000000000000000e+02 9.520000000000000000e+02 -4.013712057812545697e-01 -3.607925493408821476e-05 -5.179177045788363465e-02 1.290370851518180539e-01 -2.191036808177606598e-01 -5.564302608629383418e-01 6.082220313208219764e-01 5.179177045788363465e-02
1.438500000000000000e+03 4.770000000000000000e+02 9.540000000000000000e+02 -2.698276778093843808e-01 -2.432991716499841869e-05 -3.499858584185022714e-02 1.297071750607231566e-01 -2.027640828822513674e-01 -5.568421462159469648e-01 5.918407320577971920e-01 3.499858584185022714e-02
1.441500000000000000e+03 4.780000000000000000e+02 9.560000000000000000e+02 -3.942981858882977364e-01 -3.566133525900292176e-05 -5.140581477585270953e-02 1.303729426500979671e-01 -2.195589244721175559e-01 -5.572513363307263212e-01 6.086571511065790308e-01 5.140581477585270953e-02
1.444500000000000000e+03 4.790000000000000000e+02 9.580000000000000000e+02 -2.575869752640819188e-01 -2.336639567128377518e-05 -3.375275854716941470e-02 1.310344147353164623e-01 -2.023548049608629995e-01 -5.576578488441508163e-01 5.914106073913202311e-01 3.375275854716941470e-02
1.447500000000000000e+03 4.800000000000000000e+02 9.600000000000000000e+02 -3.871849708253659594e-01 -3.522557186008628503e-05 -5.098901526747490198e-02 1.316916179850192159e-01 -2.199725616698467168e-01 -5.580617012775570540e-01 6.090507165450319560e-01 5.098901526747490198e-02
1.450500000000000000e+03 4.810000000000000000e+02 9.620000000000000000e+02 -2.460228249711433057e-01 -2.244728519537548460e-05 -3.255978717589214089e-02 1.323445789215336732e-01 -2.019874723847575049e-01 -5.584629110375175509e-01 5.910226982134096918e-01 3.255978717589214089e-02
1.453500000000000000e+03 4.820000000000000000e+02 9.640000000000000000e+02 -3.800221595346758852e-01 -3.477152401808232014e-05 -5.054041016028265609e-02 1.329933239213409446e-01 -2.203437587858170232e-01 -5.588614954165828097e-01 6.094019055768654658e-01 5.054041016028265609e-02
1.456500000000000000e+03 4.830000000000000000e+02 9.660000000000000000e+02 -2.351094808692135441e-01 -2.157194123361329765e-05 -3.141953240675776637e-02 1.336378792152401185e-01 -2.016620863765075378e-01 -5.592574715938913865e-01 5.906770040006491529e-01 3.141953240675776637e-02
1.459500000000000000e+03 4.840000000000000000e+02 9.680000000000000000e+02 -3.728018975761430154e-01 -3.429886549552793725e-05 -5.005919419072302201e-02 1.342782708891621657e-01 -2.206718372397737660e-01 -5.596508566360929304e-01 6.097100508268159524e-01 5.005919419072302201e-02
1.462500000000000000e+03 4.850000000000000000e+02 9.700000000000000000e+02 -2.248298191773179522e-01 -2.074038169853652166e-05 -3.033280823410966498e-02 1.349145248842054112e-01 -2.013795980882306103e-01 -5.600416674978505593e-01 5.903744757319602243e-01 3.033280823410966498e-02
1.465500000000000000e+03 4.860000000000000000e+02 9.720000000000000000e+02 -3.655147899259668653e-01 -3.380710440988522107e-05 -4.954431151268678946e-02 1.355466669973101057e-01 -2.209558671279527597e-01 -5.604299210227112749e-01 6.099742325353980643e-01 4.954431151268678946e-02
1.468500000000000000e+03 4.870000000000000000e+02 9.740000000000000000e+02 -2.151642715704717435e-01 -1.995228808655512140e-05 -2.929993505510619656e-02 1.361747228814879085e-01 -2.011404643369138767e-01 -5.608156339436514148e-01 5.901155689987576114e-01 2.929993505510619656e-02
1.471500000000000000e+03 4.880000000000000000e+02 9.760000000000000000e+02 -3.581624376209981420e-01 -3.329674639412276514e-05 -4.899616231895165264e-02 1.367987180464709240e-01 -2.211963709723953897e-01 -5.611988228839419612e-01 6.101949852028936139e-01 4.899616231895165264e-02
1.474500000000000000e+03 4.890000000000000000e+02 9.780000000000000000e+02 -2.060926592389343559e-01 -1.920717582166179950e-05 -2.832098074904032536e-02 1.374186778589056024e-01 -2.009448881919838337e-01 -5.615795043576715662e-01 5.899004851067118915e-01 2.832098074904032536e-02
1.477500000000000000e+03 4.900000000000000000e+02 9.800000000000000000e+02 -3.507385768406877657e-01 -3.276755927092557085e-05 -4.841406882279253310e-02 1.380346275533390621e-01 -2.213927940908919367e-01 -5.619576947770086317e-01 6.103717635998011648e-01 4.841406882279253310e-02
1.480500000000000000e+03 4.910000000000000000e+02 9.820000000000000000e+02 -1.975952058460581917e-01 -1.850449302962296102e-05 -2.739590193035679189e-02 1.386465922240051607e-01 -2.007929599912211538e-01 -5.623334104474956296e-01 5.897293123778524215e-01 2.739590193035679189e-02
1.483500000000000000e+03 4.920000000000000000e+02 9.840000000000000000e+02 -3.432413700500354659e-01 -3.221970919920890547e-05 -4.779793859702641257e-02 1.392545968163999004e-01 -2.215451651259195964e-01 -5.627066675631704484e-01 6.105046061601968610e-01 4.779793859702641257e-02
1.486500000000000000e+03 4.930000000000000000e+02 9.860000000000000000e+02 -1.896482123237472339e-01 -1.784321965053981370e-05 -2.652394601052743273e-02 1.398586661352155258e-01 -2.006840603077600094e-01 -5.630774822119261058e-01 5.896014282224535386e-01 2.652394601052743273e-02
1.489500000000000000e+03 4.940000000000000000e+02 9.880000000000000000e+02 -3.356705147469544182e-01 -3.165349851395112424e-05 -4.714788603653019550e-02 1.404588248451690280e-01 -2.216537181480675300e-01 -5.634458703763932652e-01 6.105937564129234607e-01 4.714788603653019550e-02
1.492500000000000000e+03 4.950000000000000000e+02 9.900000000000000000e+02 -1.822344358325038161e-01 -1.722284496411256955e-05 -2.570509610893800811e-02 1.410550974710630401e-01 -2.006183025353755478e-01 -5.638118479343612321e-01 5.895169440432992403e-01 2.570509610893800811e-02
1.495500000000000000e+03 4.960000000000000000e+02 9.920000000000000000e+02 -3.280268593635136676e-01 -3.106933287639780249e-05 -4.646418731665291624e-02 1.416475083985793693e-01 -2.217188477289382398e-01 -5.641754306596401536e-01 6.106396179762930698e-01 4.646418731665291624e-02
1.498500000000000000e+03 4.970000000000000000e+02 9.940000000000000000e+02 -1.753385003299912093e-01 -1.664295047629128115e-05 -2.493946128872248647e-02 1.422360818746928324e-01 -2.005959242042408275e-01 -5.645366342226780798e-01 5.894760955114005663e-01 2.493946128872248647e-02
1.501500000000000000e+03 4.980000000000000000e+02 9.960000000000000000e+02 -3.203131428614004461e-01 -3.046779405242021975e-05 -4.574739276970896107e-02 1.428208420080466778e-01 -2.217412211821599699e-01 -5.648954741911389466e-01 6.106428669608479076e-01 4.574739276970896107e-02
1.504500000000000000e+03 4.990000000000000000e+02 9.980000000000000000e+02 -1.689334451550321692e-01 -1.610193570796665261e-05 -2.422536227263583086e-02 1.434018127695432798e-01 -2.006153754700860659e-01 -5.652519660306372096e-01 5.894773283032730404e-01 2.422536227263583086e-02
1.507500000000000000e+03 5.000000000000000000e+02 1.000000000000000000e+03 -3.125304800763772928e-01 -2.984930787012691919e-05 -4.499783161421633260e-02 1.439790179928037983e-01 -2.217212840319793266e-01 -5.656061251053516870e-01 6.106039567195680196e-01 4.499783161421633260e-02
1.510500000000000000e+03 5.010000000000000000e+02 1.002000000000000000e+03 -1.630011967903141623e-01 -1.559895892954835182e-05 -2.356222746308278548e-02 1.445524813746821291e-01 -2.006762107929891403e-01 -5.659579666786898056e-01 5.895201941417725910e-01 2.356222746308278548e-02
1.513500000000000000e+03 5.020000000000000000e+02 1.004000000000000000e+03 -3.046911546679181293e-01 -2.921536752748404660e-05 -4.421745875284710525e-02 1.451222264756571734e-01 -2.216611042256943220e-01 -5.663075059138421574e-01 6.105249646666892627e-01 4.421745875284710525e-02
1.516500000000000000e+03 5.030000000000000000e+02 1.006000000000000000e+03 -1.575280497239344435e-01 -1.513352462869099848e-05 -2.294999009940990042e-02 1.456882767204279727e-01 -2.007784871433801743e-01 -5.666547578745055880e-01 5.896047479739154884e-01 2.294999009940990042e-02
1.519500000000000000e+03 5.040000000000000000e+02 1.008000000000000000e+03 -2.967792187426678274e-01 -2.856476159903196429e-05 -4.340415524972907058e-02 1.462506553983622115e-01 -2.215586805090127287e-01 -5.669997375254502980e-01 6.104038927751793686e-01 4.340415524972907058e-02
1.522500000000000000e+03 5.050000000000000000e+02 1.010000000000000000e+03 -1.524824141296190483e-01 -1.470334945348738534e-05 -2.238584954293454388e-02 1.468093856640100836e-01 -2.009195296691352051e-01 -5.673424597331702124e-01 5.897283092761047563e-01 2.238584954293454388e-02
1.525500000000000000e+03 5.060000000000000000e+02 1.012000000000000000e+03 -2.888248715563866420e-01 -2.790070799835050219e-05 -4.256253005148369351e-02 1.473644905375619818e-01 -2.214187293568814496e-01 -5.676829392664515250e-01 6.102454693179352185e-01 4.256253005148369351e-02
1.528500000000000000e+03 5.070000000000000000e+02 1.014000000000000000e+03 -1.478437654828152481e-01 -1.430713599384025182e-05 -2.186845736658482586e-02 1.479159929075719027e-01 -2.010981119570570685e-01 -5.680211907983969688e-01 5.898896481649817947e-01 2.186845736658482586e-02
1.531500000000000000e+03 5.080000000000000000e+02 1.016000000000000000e+03 -2.808198215382819996e-01 -2.722272952642414159e-05 -4.169161026971857087e-02 1.484639155503311714e-01 -2.212403920353600839e-01 -5.683572289187486248e-01 6.100488391884671957e-01 4.169161026971857087e-02
1.534500000000000000e+03 5.090000000000000000e+02 1.018000000000000000e+03 -1.435921422599664432e-01 -1.394357660300270515e-05 -2.139641829730765110e-02 1.490082810977950145e-01 -2.013129591853810019e-01 -5.686910681142289814e-01 5.900874864115366325e-01 2.139641829730765110e-02
1.537500000000000000e+03 5.100000000000000000e+02 1.020000000000000000e+03 -2.727694058496219487e-01 -2.653165687028879424e-05 -4.079242243806902035e-02 1.495491120457912437e-01 -2.210248055675092804e-01 -5.690227227739216298e-01 6.098151452119906502e-01 4.079242243806902035e-02
1.540500000000000000e+03 5.110000000000000000e+02 1.022000000000000000e+03 -1.397203257318263003e-01 -1.361254462420589994e-05 -2.097012499358918980e-02 1.500864307591038838e-01 -2.015645806324046496e-01 -5.693522071927237249e-01 5.903223321863129147e-01 2.097012499358918980e-02
1.543500000000000000e+03 5.120000000000000000e+02 1.024000000000000000e+03 -2.646926256101704844e-01 -2.582965464836148658e-05 -3.986807194974595348e-02 1.506202594720646992e-01 -2.207751823227248056e-01 -5.696795355719688203e-01 6.095476075217147738e-01 3.986807194974595348e-02
1.546500000000000000e+03 5.130000000000000000e+02 1.026000000000000000e+03 -1.361914658979506421e-01 -1.331097610641250129e-05 -2.058542454856693293e-02 1.511506202891725881e-01 -2.018489439969478327e-01 -5.700047220201059917e-01 5.905901465686729246e-01 2.058542454856693293e-02
1.549500000000000000e+03 5.140000000000000000e+02 1.028000000000000000e+03 -2.565928563968049025e-01 -2.511737463986507334e-05 -3.891937200447093126e-02 1.516775351854867671e-01 -2.204924444340401468e-01 -5.703277805531783429e-01 6.092471525576492741e-01 3.891937200447093126e-02
1.552500000000000000e+03 5.150000000000000000e+02 1.030000000000000000e+03 -1.329911364277326646e-01 -1.303793070156451656e-05 -2.024138741417891296e-02 1.522010260073089483e-01 -2.021652346669502165e-01 -5.706487250955218915e-01 5.908901125097008045e-01 2.024138741417891296e-02
1.555500000000000000e+03 5.160000000000000000e+02 1.032000000000000000e+03 -2.484784971716062218e-01 -2.439595821956428237e-05 -3.794791301053224153e-02 1.527211144726312031e-01 -2.201782893259285889e-01 -5.709675694802940349e-01 6.089154824908262764e-01 3.794791301053224153e-02
1.558500000000000000e+03 5.170000000000000000e+02 1.034000000000000000e+03 -1.300991280884547519e-01 -1.279185566553083966e-05 -1.993610705472981248e-02 1.532378221718380673e-01 -2.025116606371308303e-01 -5.712843274501402391e-01 5.912204345048700516e-01 1.993610705472981248e-02
1.561500000000000000e+03 5.180000000000000000e+02 1.036000000000000000e+03 -2.403589964005492796e-01 -2.366665197127530717e-05 -3.695547705314639053e-02 1.537511705680509322e-01 -2.198346049441528005e-01 -5.715990126576765418e-01 6.085544897108229323e-01 3.695547705314639053e-02
1.564500000000000000e+03 5.190000000000000000e+02 1.038000000000000000e+03 -1.274952153421507750e-01 -1.257114892312953370e-05 -1.966756249023615677e-02 1.542611809976991988e-01 -2.028863139842048691e-01 -5.719116386660709761e-01 5.915792011563071329e-01 1.966756249023615677e-02
1.567500000000000000e+03 5.200000000000000000e+02 1.040000000000000000e+03 -2.322439614607177960e-01 -2.293072045966887512e-05 -3.594390432053096163e-02 1.547678746713532227e-01 -2.194633363438646401e-01 -5.722222189497881972e-01 6.081661232703191589e-01 3.594390432053096163e-02
1.570500000000000000e+03 5.210000000000000000e+02 1.042000000000000000e+03 -1.251594534646951751e-01 -1.237419142096085453e-05 -1.943366762661902225e-02 1.552712726737884574e-01 -2.032872201561195524e-01 -5.725307668948624862e-01 5.919644345214815084e-01 1.943366762661902225e-02
1.573500000000000000e+03 5.220000000000000000e+02 1.044000000000000000e+03 -2.241430056288335193e-01 -2.218943049417900133e-05 -3.491506888259066077e-02 1.557713959649839885e-01 -2.190664614917534336e-01 -5.728372957997586168e-01 6.077523646823492776e-01 3.491506888259066077e-02
1.576500000000000000e+03 5.230000000000000000e+02 1.046000000000000000e+03 -1.230718706056728451e-01 -1.219931984564696643e-05 -1.923222773666244390e-02 1.562682653803423860e-01 -2.037122945174018596e-01 -5.731418188756973731e-01 5.923740466123598170e-01 1.923222773666244390e-02
1.579500000000000000e+03 5.240000000000000000e+02 1.048000000000000000e+03 -2.160663666876518341e-01 -2.144411175724257287e-05 -3.387097452056464508e-02 1.567619016314970304e-01 -2.186460869918830652e-01 -5.734443492474066151e-01 6.073153237679712602e-01 3.387097452056464508e-02
1.582500000000000000e+03 5.250000000000000000e+02 1.050000000000000000e+03 -1.212136220718855878e-01 -1.204494403160934939e-05 -1.906112393002179495e-02 1.572523253097545259e-01 -2.041595266472268910e-01 -5.737448999554497497e-01 5.928060238854715447e-01 1.906112393002179495e-02
1.585500000000000000e+03 5.260000000000000000e+02 1.052000000000000000e+03 -2.080242895491319910e-01 -2.069609539932160388e-05 -3.281365925562440555e-02 1.577395568889773669e-01 -2.182043527292087393e-01 -5.740434839582440052e-01 6.068571432138684107e-01 3.281365925562440555e-02
1.588500000000000000e+03 5.270000000000000000e+02 1.054000000000000000e+03 -1.195652812022680034e-01 -1.190938068958047295e-05 -1.891805122539857997e-02 1.582236167152486772e-01 -2.046267187273759225e-01 -5.743401141258169806e-01 5.932581653512155606e-01 1.891805122539857997e-02
1.591500000000000000e+03 5.280000000000000000e+02 1.056000000000000000e+03 -2.000274495024795818e-01 -1.994675549032432413e-05 -3.174526136285116262e-02 1.587045250129914820e-01 -2.177434978174699887e-01 -5.746348032438282072e-01 6.063800646066793698e-01 3.174526136285116262e-02
1.594500000000000000e+03 5.290000000000000000e+02 1.058000000000000000e+03 -1.181079618813191262e-01 -1.179096722690458266e-05 -1.880069724329935799e-02 1.591823018857209115e-01 -2.051116640392848245e-01 -5.749275640142322841e-01 5.937282612575316421e-01 1.880069724329935799e-02
1.597500000000000000e+03 5.300000000000000000e+02 1.060000000000000000e+03 -1.920852409221382728e-01 -1.919733773515750087e-05 -3.066774703191410545e-02 1.596569673166366443e-01 -2.172655885000081555e-01 -5.752184090558277729e-01 6.058861560877418784e-01 3.066774703191410545e-02
1.600500000000000000e+03 5.310000000000000000e+02 1.062000000000000000e+03 -1.168226513902214381e-01 -1.168799796477889462e-05 -1.870664074262862187e-02 1.601285411691524829e-01 -2.056120456253741346e-01 -5.755073509047841096e-01 5.942139916474127315e-01 1.870664074262862187e-02
1.603500000000000000e+03 5.320000000000000000e+02 1.064000000000000000e+03 -1.842086294929356216e-01 -1.844924304720831450e-05 -2.958336122619853459e-02 1.605970431875617110e-01 -2.167729685747435131e-01 -5.757944020152427900e-01 6.053777632414413246e-01 2.958336122619853459e-02
1.606500000000000000e+03 5.330000000000000000e+02 1.066000000000000000e+03 -1.156927089107358808e-01 -1.159897673127179997e-05 -1.863375611878814730e-02 1.610624929974217301e-01 -2.061258404351874185e-01 -5.760795747597236005e-01 5.947133308785117478e-01 1.863375611878814730e-02
1.609500000000000000e+03 5.340000000000000000e+02 1.068000000000000000e+03 -1.764086726058338717e-01 -1.770388007741937751e-05 -2.849439498460648590e-02 1.615249101061722314e-01 -2.162680269338292383e-01 -5.763628814297128145e-01 6.048572764143193004e-01 2.849439498460648590e-02
1.612500000000000000e+03 5.350000000000000000e+02 1.070000000000000000e+03 -1.146996862703134612e-01 -1.152220154137423775e-05 -1.857954998546595959e-02 1.619843139036964696e-01 -2.066506565583768329e-01 -5.766443342361580182e-01 5.952238842216239778e-01 1.857954998546595959e-02
1.615500000000000000e+03 5.360000000000000000e+02 1.072000000000000000e+03 -1.686935686759216124e-01 -1.696236791891127054e-05 -2.740270537300115716e-02 1.624407236629434592e-01 -2.157527179352005942e-01 -5.769239453100369897e-01 6.043266506830381468e-01 2.740270537300115716e-02
1.618500000000000000e+03 5.370000000000000000e+02 1.074000000000000000e+03 -1.138256821597805613e-01 -1.145600167790565963e-05 -1.854153871569030887e-02 1.628941585402755576e-01 -2.071841104199322603e-01 -5.772017267027522713e-01 5.957432654184425802e-01 1.854153871569030887e-02
1.621500000000000000e+03 5.380000000000000000e+02 1.076000000000000000e+03 -1.610744202151785098e-01 -1.622611334742591081e-05 -2.631064279285111329e-02 1.633446375762387104e-01 -2.152294878629811281e-01 -5.774776903867614442e-01 6.037883331796125574e-01 2.631064279285111329e-02
1.624500000000000000e+03 5.390000000000000000e+02 1.078000000000000000e+03 -1.130556689682430949e-01 -1.139897472901558854e-05 -1.851763444728582453e-02 1.637921796958926313e-01 -2.077242124858786065e-01 -5.777518482559432789e-01 5.962694827032291034e-01 1.851763444728582453e-02
1.627500000000000000e+03 5.400000000000000000e+02 1.080000000000000000e+03 -1.535611153635856596e-01 -1.549639739562563501e-05 -2.522038676138071978e-02 1.642368037094975031e-01 -2.147006113129078519e-01 -5.780242121261923716e-01 6.032445988875730913e-01 2.522038676138071978e-02
1.630500000000000000e+03 5.410000000000000000e+02 1.082000000000000000e+03 -1.123727244059238017e-01 -1.134950927794765963e-05 -1.850537487769365885e-02 1.646785283130337285e-01 -2.082685977588746296e-01 -5.782947937358928758e-01 5.968001686135865347e-01 1.850537487769365885e-02
1.633500000000000000e+03 5.420000000000000000e+02 1.084000000000000000e+03 -1.461631329135539281e-01 -1.477445509822199391e-05 -2.413407240294562772e-02 1.651173720887563201e-01 -2.141683175579515708e-01 -5.785636047464077780e-01 6.026976771493534057e-01 2.413407240294562772e-02
1.636500000000000000e+03 5.430000000000000000e+02 1.086000000000000000e+03 -1.117616127987209051e-01 -1.130614713897633650e-05 -1.850250979293477371e-02 1.655533535137614920e-01 -2.088151118240514914e-01 -5.788306567475614006e-01 5.973331665404961743e-01 1.850250979293477371e-02
1.639500000000000000e+03 5.440000000000000000e+02 1.088000000000000000e+03 -1.388892108986037599e-01 -1.406144113941851221e-05 -2.305373274807664963e-02 1.659864909514609799e-01 -2.136347329047347809e-01 -5.790959612524861910e-01 6.021496940005628407e-01 2.305373274807664963e-02
1.642500000000000000e+03 5.450000000000000000e+02 1.090000000000000000e+03 -1.112059954000184231e-01 -1.126730361638247358e-05 -1.850654618990821287e-02 1.664168026493394181e-01 -2.093613563909723640e-01 -5.793595296963678365e-01 5.978660758862760494e-01 1.850654618990821287e-02
1.645500000000000000e+03 5.460000000000000000e+02 1.092000000000000000e+03 -1.317476349025099858e-01 -1.335845810416987642e-05 -2.198134281041153049e-02 1.668443067435493865e-01 -2.131019247115726878e-01 -5.796213734394412009e-01 6.016027162498527314e-01 2.198134281041153049e-02
1.648500000000000000e+03 5.470000000000000000e+02 1.094000000000000000e+03 -1.106933079149088894e-01 -1.123176298144545214e-05 -1.851556127491282844e-02 1.672690212595863146e-01 -2.099055016350778735e-01 -5.798815037675515427e-01 5.983970650424643711e-01 1.851556127491282844e-02
1.651500000000000000e+03 5.480000000000000000e+02 1.096000000000000000e+03 -1.247492692981040652e-01 -1.266686360336096649e-05 -2.091932524095063695e-02 1.676909641126737016e-01 -2.125724066420202063e-01 -5.801399318925251070e-01 6.010592571334757439e-01 2.091932524095063695e-02
1.654500000000000000e+03 5.490000000000000000e+02 1.098000000000000000e+03 -1.102100809253902663e-01 -1.119820705860688532e-05 -1.852743357846509120e-02 1.681101531084778500e-01 -2.104455179708737134e-01 -5.803966689527552125e-01 5.989241025312203037e-01 1.852743357846509120e-02
1.657500000000000000e+03 5.500000000000000000e+02 1.100000000000000000e+03 -1.178985998769194327e-01 -1.198736101523273705e-05 -1.986905088274826259e-02 1.685266059435024111e-01 -2.120476403697820478e-01 -5.806517260135610758e-01 6.005207768963093384e-01 1.986905088274826259e-02
1.660500000000000000e+03 5.510000000000000000e+02 1.102000000000000000e+03 -1.097371401695254323e-01 -1.116472736732297353e-05 -1.853902979343979851e-02 1.689403402056962045e-01 -2.109783634783027328e-01 -5.809051140677007341e-01 5.994441438611405326e-01 1.853902979343979851e-02
1.663500000000000000e+03 5.520000000000000000e+02 1.104000000000000000e+03 -1.112081253094735628e-01 -1.132146002501570747e-05 -1.883324875161362932e-02 1.693513733749567041e-01 -2.115304437432382889e-01 -5.811568440358148013e-01 5.999900927874284307e-01 1.883324875161362932e-02
